gvkey,fyear,act,at,che,dd1,dltt,dpc,lct,ppent,sale,seq
21563,2013,3.048,3.129,2.311,0,0,0.014,0.064,0.031,2.19,3.06
21563,2014,2.921,3.048,2.04,0,0,0.018,0.084,0.092,1.867,2.96
21563,2015,2.536,2.757,1.82,0,0,0.029,0.035,0.078,1.551,2.722
21563,2016,2.293,2.588,1.503,0,0,0.026,0.042,0.051,1.49,2.546
21563,2017,2.083,2.114,1.208,0,0,0.02,0.045,0.031,1.425,2.069
21563,2018,2.03,2.051,1.224,0,0,0.011,0.098,0.021,1.395,1.953
21576,2013,0.024,0.024,0.018,0,0,0,0.015,0,0,0.009
21576,2014,13.957,15.535,13.47,0,0,0.304,17.117,1.007,0.164,-1.684
21576,2015,4.183,6.344,3.596,0.24,0.266,0.617,3.567,1.511,1.489,2.473
21576,2016,3.399,4.947,3.162,0.252,0.015,0.609,0.961,0.902,2.453,3.908
21577,2013,0.23,1.546,0.078,0,0,0.009,0.976,1.316,0,0.57
21577,2015,4.593,14.176,1.474,0.285,4.574,0.417,1.748,9.583,0.987,7.854
21577,2016,40.652,53.867,32.632,0.331,7.161,0.789,2.446,13.215,6.128,44.26
21577,2017,44.666,92.808,33.957,0.39,3.128,1.559,6.648,45.346,5.714,83.032
21577,2018,203.214,302.567,130.064,0.421,98.743,5.096,11.25,98.639,12.429,184.594
21600,2014,0.295,70.279,0.225,0,0,0,0.12,0,0,70.159
21600,2015,70.218,70.218,70.144,0,0,0,55.01,0,0,15.208
21601,2015,35.492,37.275,34.869,0,0,0,5.274,0.017,0,32.001
21601,2016,11.175,12.339,10.537,0,0,0.144,4.731,0.93,0,7.297
21601,2017,150.671,151.736,148.082,0,0,0.223,6.72,0.84,0,144.788
21601,2018,258.689,260.21,252.061,0,0,0.442,13.582,1.12,0,246.256
21617,2012,8.032,12.514,7.872,0,0,0.012,4.385,0.035,0,7.344
21617,2013,22.488,26.871,22.144,0.133,1.786,0.022,4.515,0.061,0,9.785
21617,2014,105.463,178.221,97.151,0,1.936,0.064,11.89,0.192,7.3,153.579
21617,2015,217.233,221.932,214.693,0,0,0.072,25.896,0.386,7.3,185.475
21617,2016,283.991,312.601,251.942,0,0,0.123,34.992,1.127,22.585,247.37
21617,2017,556.614,560.794,550.993,0,279.389,1.482,105.358,1.433,4.541,149.649
21617,2018,335.409,344.321,313.04,0,313.789,2.427,38.556,1.18,42.339,-9.039
21619,2014,3.634,4.507,0.845,0,0,0.021,3.562,0.873,0,-0.93
21619,2015,8.454,12.405,7.698,1.709,4.095,2.727,3.908,0.829,0.258,4.399
21619,2016,2.555,3.563,1.461,1.92,1.818,0.557,4.193,0.886,0.142,-2.454
21621,2012,13.942,24.635,13.539,0,9.043,0.687,1.21,1.062,0.535,-1.097
21621,2013,24.198,36.123,24.052,0,0,0.764,3.395,2.487,0.053,11.26
21625,2012,1.129,1.182,0.83,0,0,0.004,0.433,0.019,0,0.831
21625,2013,1.675,2.998,1.409,0,2.74,0.01,1.941,0.042,0.036,-1.775
21626,2012,11.957,132.087,11.65,2,15,2.075,17.439,47.089,0.449,71.323
21626,2013,12.584,297.707,6.038,1.275,43.898,16.579,57.141,191.698,6.17,78.833
21626,2014,281.066,1064.324,261.649,3.502,111.176,25.797,94.892,601.191,25.258,477.989
21626,2015,113.558,1609.07,92.213,9.324,429.27,38.096,116.47,1150.325,64.182,518.943
21626,2016,167.212,2126.356,96.586,16.248,757.571,47.722,133.69,1481.554,135.167,556.298
21626,2017,184.763,2463.929,108.452,22.682,928.432,61.164,167.6,1688.61,268.028,780.951
21626,2018,278.256,2327.255,219.591,19.114,1204.049,69.634,166.43,1949.604,290.321,288.595
21627,2012,2.272,3.06,2.205,0,0,0.269,0.909,0.681,0,2.151
21627,2013,34.169,34.844,33.82,0,0,0.281,1.344,0.559,0,33.469
21627,2014,103.863,104.77,101.969,0,0,0.361,4.121,0.861,0,100.366
21627,2015,72.495,75.75,69.928,0,0,0.404,3.833,0.931,0,71.788
21627,2016,53.561,54.796,51.781,0,0,0.297,4.453,0.899,0,49.906
21627,2017,167.667,192.455,163.793,0,0,0.365,39.027,1.759,25.955,150.307
21627,2018,140.252,142.725,136.153,0,0,0.505,14.881,1.464,22.254,126.714
21628,2012,19.049,58.934,4.471,0,30,1.706,14.591,7.881,24.875,13.386
21628,2013,41.176,107.268,6.151,0,30,1.922,69.118,61.364,26.301,2.603
21628,2014,63.936,153.652,46.739,0,81.358,3.687,26.04,84.059,36.098,40.667
21628,2015,35.461,328.398,15.14,0,239.444,6.769,34.881,133.01,81.763,49.76
21628,2016,34.565,305.967,17.138,0,220.894,23.953,37.168,125.702,111.125,46.818
21628,2017,27.597,307.39,13.788,0,200.627,22.993,32.379,146.573,111.336,73.295
21628,2018,20.967,287.295,12.383,0,205.581,21.969,11.534,145.308,119.226,69.464
21629,2012,66.364,92.908,5.266,0.233,17.799,5.358,18.11,15.528,218.556,56.502
21629,2013,79.653,104.735,5.985,0.2,16.879,6.074,19.456,18.796,255.582,67.863
21635,2012,7.504,9.482,6.464,0,96.874,0.538,2.722,1.615,1.547,-96.422
21635,2013,7.292,8.956,5.72,6.614,107.4,0.588,20.586,1.425,7.009,-136.719
21635,2014,49.448,50.714,48.071,0,4.713,0.534,7.526,1.179,4.093,38.475
21635,2015,85.064,86.136,83.332,1.598,3.371,0.365,9.712,0.993,8.212,73.053
21635,2016,50.504,51.429,47.373,1.027,3.817,0.389,6.723,0.867,6.663,40.889
21635,2017,50.468,51.885,47.892,3.706,4.912,0.422,9.008,1.339,2.416,37.965
21635,2018,126.945,133.007,124.568,3.53,1.935,0.461,42.181,1.619,27.174,45.944
21641,2013,1.185,5.25,0.271,0,0,0.606,3.387,2.583,3.792,1.863
21641,2014,10.71,17.459,3.597,0,0,0.651,6.455,2.717,10.673,11.004
21641,2015,9.542,31.599,0.032,0,12.733,0.714,10.738,2.375,2.179,8.128
21641,2016,3.902,9.497,0.086,11.77,2.823,0.676,31.129,1.914,1.724,-24.455
21641,2017,4.261,9.244,0.403,16.016,0,0.613,39.236,1.302,0.982,-29.992
21641,2018,2.036,2.625,0.418,0,0,0.52,25.97,0.589,0.813,-23.345
21652,2012,16.954,266.405,7.386,0,0,3.438,21.455,249.451,42.597,244.95
21652,2013,21.148,409.264,5.976,0,0,5.825,41.19,388.116,65.626,368.074
21652,2014,63.445,686.804,3.252,0,31.3,7.33,72.741,622.746,130.172,293.555
21652,2015,57.588,924.425,0.217,0,73.5,15.217,47.783,866.309,203.423,313.11
21652,2016,31.036,918.557,6.421,0,167,21.364,26.296,878.56,239.211,350.055
21652,2017,26.718,926.589,3.194,0,149.5,22.86,25.978,899.278,233.848,393.755
21652,2018,30.45,925.428,3.966,0,477.215,23.54,48.899,891.775,256.668,331.443
21663,2010,3.317,3.37,1.968,0,0,0.023,1.49,0.036,6.86,1.88
21663,2011,4.964,5.015,1.281,0,0,0.019,2.975,0.041,7.821,2.04
21663,2012,3.555,3.604,2.623,0,0,0.027,1.456,0.039,7.058,2.148
21663,2013,4.339,4.406,2.36,0,0,0.026,2.3,0.052,7.478,2.106
21663,2014,4.185,4.25,2.45,0,0,0.031,2.16,0.054,5.783,2.09
21663,2015,4.069,4.118,2.168,0,0,0.03,1.941,0.042,6.214,2.177
21663,2016,3.719,3.752,1.895,0,0,0.028,2.119,0.027,6.729,1.633
21663,2017,3.718,3.735,2.731,0,0,0.017,1.841,0.011,10.641,1.894
21663,2018,3.011,3.024,1.964,0,0,0.01,1.151,0.007,8.934,1.873
21666,2014,4.258,5.581,4.169,0,0,0.002,0.486,0.439,0,5.095
21666,2015,37.908,38.676,37.46,0,0,0.068,28.497,0.004,0,10.179
21666,2016,6.31,10.568,3.532,0,0,0.069,3.151,3.628,2.813,6.733
21666,2017,11.372,24.379,8.152,0,0,0.061,5.146,9.837,4.736,18.577
21666,2018,6.002,36.253,1.246,0,0,0.112,5.217,15.816,4.583,30.312
21669,2012,8.917,9,8.54,0,0,0.007,1.31,0.021,0.033,7.69
21669,2013,6.279,6.352,5.39,0,0,0.009,1.576,0.012,0.301,4.776
21674,2013,3.707,3.707,1.132,0,0,0,3.915,0,0.58,-0.208
21674,2014,4.076,4.076,3.55,0,0,0,0.089,0,0.462,3.987
21674,2015,3.824,3.824,3.277,0,0,0,0.098,0,1.186,3.726
21674,2016,3.243,3.243,1.53,0,0,0,0.036,0,0.464,3.207
21674,2017,2.818,2.818,1.271,0,0,0,0.056,0,0.48,2.762
21674,2018,1.988,2.25,0.827,0,0,0.026,0.361,0.262,0.744,1.889
21677,2010,2.134,14.452,0.018,2.706,46.676,1.267,22.271,8.746,7.737,-55.146
21677,2011,4.516,7.197,1.365,32.138,5.476,0.165,45.862,0,15.057,-44.141
21677,2012,5.819,8.418,2.031,33.628,0.999,0.475,46.906,0,14.513,-39.487
21677,2013,6.259,6.353,3.896,29.095,0.939,0.003,48.138,0,15.498,-42.724
21677,2014,1.991,2.082,0.587,19.01,0.873,0.003,40.925,0,12.761,-39.716
21677,2015,3.494,6.951,1.878,4.344,0.401,0.003,14.947,0,9.467,-8.397
21687,2016,3.602,4.176,3.217,0,0,0.116,0.474,0.529,0.253,3.702
21687,2017,46.136,73.731,44.523,0,0,0.282,5.627,3.803,0.938,65.83
21687,2018,63.783,206.963,36.042,2.503,0,3.448,36.17,27.276,1.948,170.499
21720,2016,0.047,0.052,0.029,0,0,0,0.394,0,0,-0.342
21720,2017,0.019,0.019,0.019,0,0,0,0.148,0,0,-0.129
21732,2014,28.105,147.596,12.73,0.283,22.9,20.27,26.707,112.634,42.058,80.271
21732,2015,12.672,119.621,5.354,30.064,0,14.256,39.849,105.576,23.72,69.605
21739,2012,324.235,982.525,109.211,3.358,451.076,35.011,305.918,50.961,699.736,175.957
21739,2013,457.994,2394.734,80.915,8.9,1245.812,54.001,469.264,75.827,991.286,467.335
21739,2014,488.723,2238.577,91.529,0,948.537,102.301,466.356,72.933,1459.586,676.815
21739,2015,573.776,2228.743,126.125,0,889.514,83.935,529.98,80.691,1613.883,702.722
21739,2016,624.737,2190.391,149.338,31.25,797.052,73.939,564.199,87.577,1811.711,729.252
21739,2017,877.024,3358.046,192.89,28.789,1225.397,80.335,971.616,143.07,2259.389,930.771
21739,2018,782.355,3186.467,144.709,0,1082.384,114.358,898.874,154.764,2871.922,1045.03
21743,2009,9.665,57.463,2.956,0,0,0.389,1.51,1.21,28.147,55.953
21743,2010,17.048,71.836,8.923,0,0,0.412,1.866,1.531,31.197,69.97
21743,2011,26.17,83.127,19.096,0,0,0.5,1.668,2.511,28.579,81.459
21743,2012,19.037,95.765,12.221,0,0,0.647,1.781,3.688,27.033,93.984
21743,2013,20.215,105.242,13.623,0,0,0.844,1.183,3.005,25.935,103.705
21743,2014,36.92,110.089,29.536,0,0,0.934,1.486,2.255,30.584,108.328
21743,2015,33.416,100.854,27.232,0,0,0.851,1.589,1.692,27.717,99.265
21743,2016,35.194,93.775,27.791,0,0,1.147,1.096,1.413,28.326,92.679
21743,2017,32.695,87.431,25.521,0,0,0.98,0.989,1.325,29.864,86.442
21743,2018,27.442,83.616,19.365,0,0,0.705,0.836,0.895,26.472,82.78
21744,2012,60.703,63.305,60.162,0,1.665,0.786,19.196,2.602,14.308,12.623
21744,2013,49.869,54.487,49.276,0,0,0.705,18.203,1.879,27.356,24.116
21744,2014,84.942,87.418,84.041,0,0,0.738,14.286,2.476,28.37,72.779
21744,2015,60.866,63.949,58.651,0,0,1.038,2.782,1.989,15.577,61.034
21744,2016,65.675,67.487,64.146,0,0,0.864,3.516,1.404,1.803,63.901
21744,2017,44.821,46.121,43.667,0.7,6.104,0.649,4.083,1.07,0.311,35.934
21744,2018,121.437,122.428,119.306,0,15.014,0.586,4.119,0.991,0,103.295
21755,2014,1.05,1.662,0.081,0,0,0,0.169,0,0,1.493
21761,2013,773.5,2427.1,276.3,0,0,63.6,529.1,92.8,1839.2,1536.6
21761,2014,907.1,2587.2,402.8,0,0,67.9,493.7,109.9,1973.6,1790.2
21761,2015,885.2,2518.5,408.2,13,971.1,76.5,498.4,100,2063.5,770.2
21761,2016,738.7,2365,219.1,26.8,1190.3,64,523.4,118.6,2114.6,359.8
21761,2017,1278.8,2883.1,726.1,46.5,2125.2,70.3,552.6,135,2220.2,-73.8
21761,2018,1367.3,3008.4,804.4,45.2,2575.5,79.1,548.4,131.9,2273.2,-364.8
21771,2014,7.299,7.459,7.13,0,0,0.01,1.315,0.015,0.254,6.144
21771,2015,12.624,15.788,12.378,0,0,0.865,5.195,0.009,0.142,10.593
21771,2016,8.149,8.149,8.099,0,0,0,0.537,0,0,7.612
21771,2017,12.836,12.836,12.796,0,0,0,0.225,0,0,12.611
21771,2018,4.436,17.974,1.167,0,27.51,6.861,2.2,12.607,18.079,-11.736
21776,2010,40.691,42.141,38.971,0,0,0.205,7.723,0.45,3.692,28.007
21776,2011,84.39,89.649,80.162,0,0,0.438,14.189,1.695,10.496,71.34
21776,2012,80.915,86.012,70.833,2.162,26.699,0.913,20.318,1.809,39.575,36.837
21776,2013,71.844,76.079,56.226,7.943,21.422,1.423,34.792,1.593,75.366,18.472
21776,2014,300.817,306.983,273.19,0,0,1.803,32.093,3.631,115.029,273.389
21777,2010,112.301,369.48,3.735,0,81.538,14.856,40.176,128.055,296.755,235.615
21777,2011,133.652,447.017,10.128,0,30.737,19.194,43.795,179.14,359.449,357.089
21777,2012,161.996,705.309,9.719,10,227.566,22.534,73.004,234.803,394.288,381.577
21777,2013,165.915,728.283,7.459,10,238.854,33.387,65.594,243.27,449.049,405.706
21777,2014,192.34,747.165,7.355,10,214.49,36.916,75.43,244.171,509.689,435.259
21777,2015,204.003,778.728,4.177,10,197.593,38.412,87.91,267.778,542.149,466.103
21777,2016,243.423,942.803,19.171,10,314.373,44.707,88.331,276.573,603.838,498.189
21777,2017,316.121,1111.811,32.336,19.459,259.013,54.267,115.62,292.82,727.852,676.334
21777,2018,429.834,1620.012,67.359,22,373.152,70.35,175.343,331.452,882.753,932.775
21792,2010,5.947,6.396,1.646,0,0,0.238,1.231,0.294,14.394,5.111
21792,2011,7.379,7.919,1.212,0,0,0.286,1.75,0.399,15.529,6.061
21792,2012,7.951,8.376,2.306,0,0,0.29,1.064,0.29,18.759,7.253
21792,2013,8.832,9.497,3.422,0,0,0.257,1.051,0.391,18.345,8.361
21792,2014,9.513,10.133,3.34,0,0,0.341,1.359,0.277,19.33,8.635
21792,2015,10.844,11.437,4.884,0,0,0.404,1.782,0.227,20.324,9.491
21792,2016,10.533,10.904,4.692,0,0,0.342,1.454,0.168,19.184,9.361
21792,2017,10.189,10.65,3.192,0,0,0.264,1.731,0.252,19.77,8.919
21792,2018,10.304,10.963,2.964,0,0,0.223,1.996,0.366,22.075,8.967
21798,2012,8.38,44.094,1.633,0,44.057,4.776,11.49,33.174,43.519,-14.188
21798,2013,11.628,62.617,2.445,0,76.112,6.129,8.194,48.764,63.151,-29.866
21798,2014,50.225,112.462,36.26,0,0,7.341,8.362,57.826,86.764,103.393
21798,2015,25.393,113.098,11.279,0,0,7.718,9.148,82.793,116.186,103.95
21798,2016,19.244,126.451,3.908,0,0,10.037,18.668,101.493,133.054,107.783
21798,2017,26.958,133.9,2.184,0,0,13.119,16.693,100.598,156.379,116.903
21798,2018,30.958,139.965,7.554,0,0,14.183,18.217,102.094,193.237,121.474
21801,2012,1411.3,5402,386.7,393.5,2755.1,137.4,1008,234.1,4129.4,1034
21801,2013,1215.8,5209,161.5,71,2783.4,137.6,745.8,247.6,4187.8,1096.4
21801,2014,1202.6,4988.8,120.5,95.3,2016.6,135.2,786.1,231.5,4375.3,1391.1
21801,2015,1233,4793.8,136.3,92.8,1896.2,129.7,819.1,228.2,4318.8,1375.2
21801,2016,1352.1,4962.5,168.7,250.1,1766.9,130.1,986.1,253.8,4514.2,1515.6
21802,2012,7.703,7.782,7.51,0,0,0.057,1.204,0.079,0,3.63
21802,2013,5.33,5.659,5.191,0,0,0.027,9.768,0.062,0,-4.109
21802,2014,84.601,84.798,83.595,0,0,0.03,2.338,0.083,2.948,82.46
21802,2015,66.608,67.538,65.263,0,0,0.057,4.133,0.224,0,63.405
21802,2016,42.755,43.52,41.317,0,0,0.123,5.079,0.372,0,38.441
21802,2017,43.48,43.979,42.141,0,0,0.148,9.24,0.259,0,34.739
21802,2018,23.236,23.521,21.867,0,0,0.115,3.078,0.263,0,20.443
21807,2015,0.736,0.742,0.676,0,0,0,1.377,0,0,-0.635
21807,2016,0.893,21.95,0.294,0,0,0.001,5.184,0.004,0,16.766
21807,2017,3.424,24.417,3.204,0,0,0.003,2.47,0.003,0,21.947
21807,2018,10.06,31.051,9.184,0,0,0.002,3.185,0.001,0,27.866
21808,2014,117.493,1175.33,93.338,0.032,778.83,28.643,91.844,456.139,361.823,151.519
21808,2015,116.179,1325.008,83.549,4.524,861.713,56.921,105.71,625.416,719.784,270.667
21808,2016,101.753,1294.044,63.443,4.545,795.881,66.969,102.04,612.342,892.896,298.451
21808,2017,251.032,3546.472,155.494,0.615,2189.578,112.18,219.059,1502.817,1473.504,945.126
21808,2018,573.196,5911.462,272.601,0.462,4221.108,165.604,402.177,2882.606,2056.007,1029.153
21814,2012,238.691,290.862,28.059,38.76,18.167,2.878,251.102,44.523,204.546,16.299
21814,2013,122.861,251.267,12.017,40.075,16.4,4.778,130.653,120.649,36.941,98.104
21814,2014,95.496,289.586,58.431,31.735,17.946,6.922,100.859,182.979,34.328,123.716
21814,2015,80.973,361.08,31.832,16.495,84.671,9.612,74.21,261.636,47.352,112.851
21814,2016,166.168,476.246,42.368,27.28,131.881,14.55,69.112,273.644,66.072,128.084
21814,2017,138.402,581.108,86.8,19.702,230.027,14.614,171.933,399.837,56.926,101.123
21814,2018,174.72,585.217,88.013,49.7,207.057,19.67,224.348,355.549,64.876,73.186
21816,2012,432,3156,166,38,3866,326,695,416,2002,-1702
21816,2013,466,3088,198,45,3528,290,681,428,2076,-1330
21816,2014,412,2892,154,56,2384,319,555,414,2148,-357
21816,2015,465,2929,167,74,2387,307,579,460,2221,-357
21816,2016,442.251,2833.929,151.57,63.558,2281.21,291.182,601.337,431.046,2351.356,-359.928
21816,2017,438.287,2858.499,137.813,64.291,2165.722,291.973,646.637,431.741,2447.279,-202.301
21816,2018,536.44,2929.057,224.225,57.497,2194.537,285.86,629.699,495.699,2551.064,-170.402
21818,2012,2.687,2.787,2.528,3.381,9.649,0.033,4.166,0.1,0,-11.028
21818,2013,2.972,3.05,2.435,0,3.249,0.035,1.726,0.078,0,-3.646
21818,2014,43.744,43.914,43.238,0,0,0.043,4.445,0.12,0,39.469
21818,2015,100.463,100.868,99.838,0,0,0.044,3.812,0.152,0,97.056
21818,2016,154.902,156.063,152.236,0,0,0.09,6.493,0.915,0,149.57
21822,2010,3.539,3.539,3.529,0,0,0,0.061,0,0.088,3.478
21824,2016,1.19,1.242,1.056,0,0,0.01,2.959,0.024,0,-1.717
21824,2017,1.665,1.7,1.548,0,0,0.012,3.965,0.018,0,-2.265
21824,2018,4.629,4.997,4.45,0,0,0.012,1.198,0.044,0,3.799
21826,2012,4.651,6.589,1.143,0.033,0.122,0.316,1.249,1.731,0.039,5.218
21826,2013,1.81,5.848,1.211,0.552,2.098,0.855,2.242,3.704,0.761,1.508
21826,2014,3.119,7.573,2.018,0.997,2.163,1.158,3.421,4.237,1.606,-8.009
21826,2015,20.697,28.558,18.588,2.95,1.376,1.612,7.195,7.742,2.142,-23.195
21826,2016,50.932,73.397,48.08,60.865,20.711,2.634,71.497,10.078,3.048,-55.986
21828,2009,504.895,902.141,210.146,1.008,1.662,104.351,275.374,365.934,1828.523,417.186
21828,2010,549.913,926.82,226.644,1.628,3.589,95.523,281.908,332.489,1980.195,423.445
21828,2011,475.317,887.681,150.208,1.535,2.054,94.187,285.897,360.89,2212.493,363.877
21832,2013,0.44,1.117,0.017,0.801,0.011,0.011,1.717,0.002,0.765,-0.611
21832,2014,3.147,13.814,2.643,0.011,0.246,1.172,1.032,0.009,1.165,11.423
21832,2015,2.569,13.388,1.839,0,0.265,2.25,2.16,0.173,2.311,8.497
21832,2016,0.515,0.793,0.356,0.288,0,2.186,1.013,0,1.332,-0.495
21832,2017,0.914,1.042,0.76,0,0.249,0.11,0.962,0,0.281,-0.269
21833,2015,55.5,2355.5,0,0,0,86.1,252.9,2291.7,565.1,2097.5
21833,2016,47.4,2574.4,0,0,0,99.7,332,2518.6,509.8,2238.1
21833,2017,111.4,2635.1,47.2,0,0,113.7,74.4,2520.5,565.6,520.8
21833,2018,86.1,2819.7,20.3,0,0,124,102.4,2664.1,661.7,516.8
21834,2014,114.214,580.715,16.432,0,146.041,38.23,71.108,334.15,259.526,355.21
21834,2015,56.141,450.986,3.074,0,95,74.869,30.79,273.027,359.936,323.163
21834,2016,86.357,420.554,28.694,0,0,72.338,29.339,221.247,230.998,341.042
21834,2017,314.423,867.243,5.637,0.831,102.689,95.378,219.988,425.786,691.496,507.796
21834,2018,449.556,1073.091,67.625,1.76,2.743,122.457,233.823,508.407,1690.084,754.052
21838,2014,1.955,2.298,0.895,2.5,0,0.056,3.139,0.187,0.09,-0.841
21838,2015,11.117,11.494,7.36,4.833,0,0.077,7.558,0.239,1.447,3.936
21838,2016,13.93,14.549,8.086,1.867,7.762,0.111,7.139,0.483,7.141,-0.405
21838,2017,32.074,36.079,20.73,0,28.948,0.449,9.404,1.303,15.288,-2.6
21838,2018,41.904,46.834,29.523,0,30.528,0.786,10.76,2.916,18.517,4.912
21841,2012,24.799,26.533,14.598,0,0,0.221,11.253,1.605,1.899,9.192
21841,2013,45.677,47.447,39.604,0,0,0.404,53.701,1.743,2.751,-42.382
21841,2014,179.136,187.221,150.452,0,0,0.674,51.783,4.472,31.106,66.801
21841,2015,197.386,212.384,158.286,0,0,1.869,106.018,10.504,30.041,-6.207
21841,2016,161.486,178.485,125.007,0,100.256,2.996,56.376,10.772,190.106,20.527
21841,2017,145.477,162.611,126.971,0,101.608,3.398,28.395,12.773,1.556,31.824
21841,2018,84.433,99.467,72.406,0,103.092,3.235,33.261,6.66,0,-38.591
21842,2012,28.601,394.578,10.802,13.439,325.27,0,14.834,0,0,21.499
21842,2013,31.822,392.353,10.869,13.829,312.741,0,15.062,0,0,25.134
21845,2012,507.189,2250.162,40.331,14.329,1061.373,42.314,316.933,546.22,885.827,518.599
21845,2013,509.182,2216.816,68.224,24.143,1235.525,171.01,337.051,539.504,2017.281,323.085
21845,2014,746.136,3224.612,156.498,16.497,1943.735,217.148,434.423,750.181,2717.001,522.463
21845,2015,735.955,3177.185,168.156,14.47,1869.235,233.018,385.987,785.953,3047.255,636.138
21845,2016,791.7,3190.5,209.7,13.2,1831.9,224.7,401.4,831.6,2790.7,675.8
21847,2013,28.685,50.559,12.95,0.096,0.203,4.472,39.544,7.243,77.634,8.045
21847,2014,149.509,174.858,123.951,0.1,0.078,5.714,59.428,11.381,115.876,110.699
21847,2015,145.754,220.379,104.552,0.542,0.277,7.343,91.307,18.161,181.943,121.708
21847,2016,176.253,259.755,114.512,0.796,0.275,11.177,127.383,30.201,270.967,118.7
21847,2017,602.501,712.175,509.1,0.745,298.759,28.152,178.296,43.294,375.612,210.36
21847,2018,712.418,833.953,597.425,0.29,318.803,43.763,237.009,52.468,512.98,244.641
21859,2010,3.915,17.77,3.223,0,0,0.052,0.982,11.766,0.627,13.606
21859,2011,4.976,21.491,4.277,0,0,0.049,1.011,15.483,3.753,16.726
21859,2012,6.699,24.094,5.534,0,0,0.05,2.253,17.276,1.19,17.658
21859,2013,3.41,24.565,3.198,0,0,0.067,0.645,20.886,0.75,19.468
21859,2014,2.49,19.034,2.132,0,0,0.059,0.256,16.264,1.326,16.638
21859,2015,1.783,17.174,1.594,0,0,0.06,0.461,15.178,1.16,15.054
21859,2016,2.429,18.725,2.157,0,0,0.031,0.282,15.459,1.357,16.41
21859,2017,4.254,5.464,3.987,0,0,0.021,0.222,0.385,3.963,4.211
21859,2018,4.606,5.86,4.353,0,0,0.027,0.377,0.419,3.05,4.553
21860,2013,23.228,37.177,0.734,75.422,22.651,1.624,88.292,5.04,76.23,-75.935
21860,2014,28.279,39.509,0.836,13.653,12.772,1.425,29.322,2.68,61.426,-4.637
21860,2015,24.504,86.2,1.24,16.564,12.861,1.48,71.72,3.712,81.672,-0.271
21860,2016,33.336,92.826,5.097,11.631,50.988,3.008,37.386,3.528,86.323,1.766
21860,2017,27.302,73.093,1.35,68.093,3.383,3.17,95.366,3.169,85.501,-27.221
21860,2018,29.298,71.24,6.227,70.539,15,2.575,98.803,1.117,73.291,-43.887
21864,2010,1273.147,4607.191,141.02,114.577,1039.299,219.74,1118.227,238.024,3732.117,2152.631
21864,2011,1422.451,4685.543,167.927,402.534,603.147,229.925,1463.489,251.668,4323.237,2346.356
21864,2012,2790.055,10453.442,127.562,52.347,3196.061,231.398,2728.1,500.995,4772.454,3422.334
21864,2013,2683.164,10879.272,106.268,534.173,2332.377,435.944,3482,475.143,10084.624,4055.697
21864,2014,2867.584,11234.052,535.715,80.367,2599.336,444.232,2778.219,486.88,10499.692,4988.725
21864,2015,2965.528,11787.27,305.262,230.906,1896.181,424.044,3107.785,473.109,10287.096,6082.169
21864,2016,3203.656,11693.332,596.529,192.036,1718.939,400.06,2778.664,439.293,10683.264,6464.608
21864,2017,2863.019,11396.212,165.872,122.467,1739.536,377.204,2701.55,396.613,10845.066,6202.626
21864,2018,3104.432,11919.066,184.091,348.58,1452.313,392.675,3119.667,388.093,11506.825,6684.807
21865,2013,1015.081,3782.647,193.321,0,874.365,175.589,443.535,1224.207,2748.931,1652.427
21875,2015,2.598,7.241,0.329,0.134,3.628,1.006,3.039,4.642,11.75,0.472
21875,2016,5.792,17.074,1.123,1.515,11.272,0.874,4.461,6.37,30.087,1.222
21875,2017,7.652,17.14,2.106,1.342,9.158,0.917,4.492,5.004,51.89,3.023
21875,2018,7.223,16.24,2.463,2.336,7.158,0.859,4.518,4.861,47.266,4.022
21879,2010,3.975,35.363,3.555,0,0,0.024,1.412,31.388,0,33.89
21879,2011,20.208,48.716,19.104,0,0,0.03,1.113,28.508,0,46.507
21879,2012,12.964,44.164,11.637,0,0,0.035,0.81,31.2,0,43.351
21879,2013,7.875,43.179,6.32,0,0,0.033,0.27,35.304,0,42.909
21879,2014,2.305,43.542,1.525,0,0,0.034,0.187,37.535,0,43.355
21879,2015,0.269,43.786,0.113,0,0,0.03,5.868,39.327,0,37.934
21879,2016,0.39,46.549,0.167,0.072,0.212,0.031,8.137,41.806,0,38.229
21879,2017,1.602,46.139,1.28,0,0.766,0.016,2.933,40.196,0,42.488
21879,2018,0.507,44.342,0.222,1.044,0,0.232,4.001,39.693,0,40.341
21894,2010,1249,4821.6,214.7,4.7,1004.3,201.2,1142.6,1319.1,11342.9,2442.8
21894,2011,1323.8,4958.8,255.5,8.8,1025.5,195.2,1144.9,1321.3,11430.6,2568
21894,2012,1211.6,5150.4,73.3,12.1,973.9,184.2,1170.5,1280.3,12010.8,2544.3
21894,2013,1189.4,5061.5,80.8,12.4,650,180.4,1206.3,1328.4,11402.8,2806.1
21894,2014,1196.3,5279.5,36,12.4,1044.7,175.8,1076.9,1405.8,11590.4,2668.6
21894,2015,1172.9,5387.1,21.5,16.5,1145.1,177,1063.8,1473.2,12223.8,2643.4
21894,2016,1193,5606.1,27.5,15.5,1231,182.8,1067.5,1594.8,12787.9,2680.6
